ID,age,gender,word,category,word_trigger,right_img,left_img,img_trigger,onset_word,onset_img,correct_resp,trial_type,trial_number,ypos,xpos,rt,key_t,response,accuracy,trial_timestamp
xyz,0,female,lightning,mood,12,stimuli/lyn.png,stimuli/tornado.png,11,0.5259266669745557,1.0824067499488592,right,neutral,1,"[-9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -8.85875850069491, -8.62004943929894, -8.328293919814975, -8.010015171287014, -7.63868996467106, -7.240841529011108, -6.365574970559217, -5.35769226688734, -4.164146959907487, -2.837985507707651, 0.4508948937479445, 0.4508948937479445, 4.005007585643507, 4.005007585643507, 6.073819451075252, 6.073819451075252, 8.142631316506998, 8.142631316506998, 9.09746756209088, 9.09746756209088, 9.946210891498776, 9.946210891498776, 10.211443181938742, 10.211443181938742, 10.39710578524672, 10.450152243334713, 10.476675472378709, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.476675472378709, 10.476675472378709, 10.31753609811473, 10.31753609811473, 9.972734120542773, 9.972734120542773, 9.495315997750831, 9.495315997750831, 9.01789787495889, 9.01789787495889, 8.77918881356292, 8.77918881356292, 8.407863606946965, 8.354817148858972, 8.222201003638988, 8.222201003638988, 8.116108087463001, 8.089584858419004, 8.063061629375008, 8.010015171287014, 7.983491942243017, 7.983491942243017, 7.956968713199021, 7.956968713199021]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026523229043996732, 0.1591393742639804, 0.23870906139597062, 0.3713252066159543, 0.6896039551439151, 1.1670220779358564, 1.7505331169037843, 2.5197067591796896, 4.429379250347455, 4.429379250347455, 6.710376948131174, 6.710376948131174, 8.116108087463001, 8.116108087463001, 9.601408913926818, 9.601408913926818, 10.344059327158726, 10.344059327158726, 10.980616824214648, 10.980616824214648, 11.219325885610619, 11.219325885610619, 11.404988488918596, 11.45803494700659, 11.511081405094583, 11.564127863182575, 11.590651092226574, 11.61717432127057, 11.670220779358562, 11.69674400840256, 11.749790466490554, 11.77631369553455, 11.802836924578546, 11.85588338266654, 11.85588338266654, 11.882406611710538, 11.908929840754533, 11.908929840754533, 11.908929840754533, 11.908929840754533, 11.908929840754533, 11.908929840754533, 11.802836924578546, 11.802836924578546, 11.69674400840256, 11.69674400840256, 11.643697550314567, 11.643697550314567, 11.590651092226574, 11.564127863182575, 11.511081405094583, 11.511081405094583, 11.431511717962591, 11.404988488918596, 11.378465259874599, 11.351942030830603, 11.325418801786606, 11.298895572742609, 11.272372343698612, 11.272372343698612]",0.8447683750418946,1.9271751249907538,left,0,"[0.006772208027541637, 0.022365208016708493, 0.02464408305240795, 0.038946458022110164, 0.041270083049312234, 0.055586750037036836, 0.057851500052493066, 0.07240233302582055, 0.07492387504316866, 0.08880854200106114, 0.0911961670499295, 0.10563908301992342, 0.10894175001885742, 0.12228895805310458, 0.12476370803778991, 0.13911612500669435, 0.14159066701540723, 0.15636775002349168, 0.15890970802865922, 0.17263458302477375, 0.17528191703604534, 0.189346041996032, 0.19205466704443097, 0.20656795799732208, 0.20988195802783594, 0.22275950002949685, 0.22561933303950354, 0.2395468750037253, 0.2424976250040345, 0.2565956250182353, 0.26003245799802244, 0.2739564170478843, 0.27857966703595594, 0.2902350830263458, 0.294996083015576, 0.30648208304774016, 0.3098094580345787, 0.3237371669965796, 0.32908041699556634, 0.33942495804512873, 0.34277537500020117, 0.3564845829969272, 0.359814333030954, 0.3731078749988228, 0.37645070801954716, 0.3897569580003619, 0.3929766670335084, 0.4069792920490727, 0.41303054202580824, 0.4224644170026295, 0.42672262503765523, 0.4393711250158958, 0.4437049170373939, 0.45570337504614145, 0.45932770799845457, 0.47243916703155264, 0.4766924580326304, 0.48950116703053936, 0.49430150003172457, 0.5061635830206797, 0.5109461670508608, 0.5230132500291802, 0.5278581250458956, 0.5397240000311285, 0.5446976250386797, 0.5564328330219723, 0.5612752080196515, 0.5730791250243783, 0.5778495830018073, 0.5897633749991655, 0.5935644170385785, 0.6065563750453293, 0.610152667039074, 0.6231890830094926, 0.6268218330224045, 0.6397812500363216, 0.6436187920044176, 0.6564354170113802, 0.6601967500173487, 0.6730715830344707, 0.6774171669967473, 0.6899045419995673, 0.6959825000376441, 0.7064952080254443, 0.7103444579988718, 0.7231441250187345, 0.728189708024729, 0.740048875042703, 0.7452280000434257, 0.7567589580430649, 0.7601734170457348, 0.7736316670197994, 0.7787628750083968, 0.7898074580007233, 0.7940185830229893, 0.8064117500325665, 0.8102329579996876, 0.8341192500083707, 0.8391162500483915, 0.8433854580507614]"
xyz,0,female,octopus,animal,32,stimuli/blek_hvid.png,stimuli/zebra_lilla.png,31,2.1876156669459306,2.7307537919841707,right,incongruent,2,"[-9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -8.85875850069491, -8.62004943929894, -8.328293919814975, -8.010015171287014, -7.63868996467106, -7.240841529011108, -6.365574970559217, -5.35769226688734, -4.164146959907487, -2.837985507707651, 0.4508948937479445, 0.4508948937479445, 4.005007585643507, 4.005007585643507, 6.073819451075252, 6.073819451075252, 8.142631316506998, 8.142631316506998, 9.09746756209088, 9.09746756209088, 9.946210891498776, 9.946210891498776, 10.211443181938742, 10.211443181938742, 10.39710578524672, 10.450152243334713, 10.476675472378709, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.503198701422708, 10.476675472378709, 10.476675472378709, 10.31753609811473, 10.31753609811473, 9.972734120542773, 9.972734120542773, 9.495315997750831, 9.495315997750831, 9.01789787495889, 9.01789787495889, 8.77918881356292, 8.77918881356292, 8.407863606946965, 8.354817148858972, 8.222201003638988, 8.222201003638988, 8.116108087463001, 8.089584858419004, 8.063061629375008, 8.010015171287014, 7.983491942243017, 7.983491942243017, 7.956968713199021, 7.956968713199021, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -9.01789787495889, -8.964851416870896, -8.832235271650912, -8.699619126430928, -8.540479752166949, -8.38134037790297, -8.169154545550994, -7.983491942243017, -7.240841529011108, -7.240841529011108, -6.047296222031255, -6.047296222031255, -4.323286334171468, -4.323286334171468, -2.9175551948396405, -2.9175551948396405, -1.0344059327158726, -1.0344059327158726, 0.0, 0.0, 1.007882703671876, 1.007882703671876, 1.6444402007277976, 1.6444402007277976, 2.2014280106517288, 2.2014280106517288, 2.625799675355677, 2.625799675355677, 2.8645087367516475, 2.8645087367516475, 3.103217798147618, 3.156264256235611, 3.209310714323605, 3.2358339433676018, 3.2358339433676018, 3.262357172411598, 3.262357172411598, 3.2888804014555952, 3.315403630499592, 3.315403630499592, 3.3419268595435887, 3.3419268595435887, 3.421496546675579, 3.421496546675579, 3.527589462851566, 3.527589462851566, 3.713252066159543, 3.713252066159543, 3.8458682113795266, 3.8458682113795266, 3.9784843565995107, 3.9784843565995107, 4.111100501819494, 4.111100501819494, 4.190670188951485, 4.217193417995481, 4.217193417995481, 4.243716647039478, 4.270239876083474, 4.270239876083474, 4.270239876083474, 4.270239876083474]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026523229043996732, 0.1591393742639804, 0.23870906139597062, 0.3713252066159543, 0.6896039551439151, 1.1670220779358564, 1.7505331169037843, 2.5197067591796896, 4.429379250347455, 4.429379250347455, 6.710376948131174, 6.710376948131174, 8.116108087463001, 8.116108087463001, 9.601408913926818, 9.601408913926818, 10.344059327158726, 10.344059327158726, 10.980616824214648, 10.980616824214648, 11.219325885610619, 11.219325885610619, 11.404988488918596, 11.45803494700659, 11.511081405094583, 11.564127863182575, 11.590651092226574, 11.61717432127057, 11.670220779358562, 11.69674400840256, 11.749790466490554, 11.77631369553455, 11.802836924578546, 11.85588338266654, 11.85588338266654, 11.882406611710538, 11.908929840754533, 11.908929840754533, 11.908929840754533, 11.908929840754533, 11.908929840754533, 11.908929840754533, 11.802836924578546, 11.802836924578546, 11.69674400840256, 11.69674400840256, 11.643697550314567, 11.643697550314567, 11.590651092226574, 11.564127863182575, 11.511081405094583, 11.511081405094583, 11.431511717962591, 11.404988488918596, 11.378465259874599, 11.351942030830603, 11.325418801786606, 11.298895572742609, 11.272372343698612, 11.272372343698612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026523229043996732, 0.053046458087993464, 0.0795696871319902, 0.0795696871319902, -0.0795696871319902, -0.0795696871319902, -0.9548362455838825, -0.9548362455838825, -2.4136138430037026, -2.4136138430037026, -3.5541126918955626, -3.5541126918955626, -5.039413518359379, -5.039413518359379, -5.914680076811272, -5.914680076811272, -6.763423406219167, -6.763423406219167, -7.346934445187096, -7.346934445187096, -7.903922255111028, -7.903922255111028, -8.434386835990962, -8.434386835990962, -8.77918881356292, -8.77918881356292, -9.123990791134876, -9.230083707310863, -9.309653394442854, -9.362699852530847, -9.415746310618841, -9.442269539662838, -9.468792768706834, -9.468792768706834, -9.495315997750831, -9.495315997750831, -9.521839226794826, -9.521839226794826, -9.574885684882823, -9.574885684882823, -9.65445537201481, -9.65445537201481, -9.760548288190797, -9.760548288190797, -9.893164433410782, -9.893164433410782, -10.025780578630766, -10.025780578630766, -10.15839672385075, -10.15839672385075, -10.23796641098274, -10.291012869070734, -10.31753609811473, -10.344059327158726, -10.344059327158726, -10.370582556202724, -10.370582556202724, -10.370582556202724]",0.793407124991063,3.5241609169752337,right,1,"[0.006772208027541637, 0.022365208016708493, 0.02464408305240795, 0.038946458022110164, 0.041270083049312234, 0.055586750037036836, 0.057851500052493066, 0.07240233302582055, 0.07492387504316866, 0.08880854200106114, 0.0911961670499295, 0.10563908301992342, 0.10894175001885742, 0.12228895805310458, 0.12476370803778991, 0.13911612500669435, 0.14159066701540723, 0.15636775002349168, 0.15890970802865922, 0.17263458302477375, 0.17528191703604534, 0.189346041996032, 0.19205466704443097, 0.20656795799732208, 0.20988195802783594, 0.22275950002949685, 0.22561933303950354, 0.2395468750037253, 0.2424976250040345, 0.2565956250182353, 0.26003245799802244, 0.2739564170478843, 0.27857966703595594, 0.2902350830263458, 0.294996083015576, 0.30648208304774016, 0.3098094580345787, 0.3237371669965796, 0.32908041699556634, 0.33942495804512873, 0.34277537500020117, 0.3564845829969272, 0.359814333030954, 0.3731078749988228, 0.37645070801954716, 0.3897569580003619, 0.3929766670335084, 0.4069792920490727, 0.41303054202580824, 0.4224644170026295, 0.42672262503765523, 0.4393711250158958, 0.4437049170373939, 0.45570337504614145, 0.45932770799845457, 0.47243916703155264, 0.4766924580326304, 0.48950116703053936, 0.49430150003172457, 0.5061635830206797, 0.5109461670508608, 0.5230132500291802, 0.5278581250458956, 0.5397240000311285, 0.5446976250386797, 0.5564328330219723, 0.5612752080196515, 0.5730791250243783, 0.5778495830018073, 0.5897633749991655, 0.5935644170385785, 0.6065563750453293, 0.610152667039074, 0.6231890830094926, 0.6268218330224045, 0.6397812500363216, 0.6436187920044176, 0.6564354170113802, 0.6601967500173487, 0.6730715830344707, 0.6774171669967473, 0.6899045419995673, 0.6959825000376441, 0.7064952080254443, 0.7103444579988718, 0.7231441250187345, 0.728189708024729, 0.740048875042703, 0.7452280000434257, 0.7567589580430649, 0.7601734170457348, 0.7736316670197994, 0.7787628750083968, 0.7898074580007233, 0.7940185830229893, 0.8064117500325665, 0.8102329579996876, 0.8341192500083707, 0.8391162500483915, 0.8433854580507614, 0.0021901659783907235, 0.007145665993448347, 0.010031707992311567, 0.023996957985218614, 0.02623641601530835, 0.04049233300611377, 0.04270545800682157, 0.05732645798707381, 0.06012212496716529, 0.074110290966928, 0.07642445800593123, 0.09088425000663847, 0.09338058298453689, 0.10745816596318036, 0.1099348749849014, 0.12444162496831268, 0.12726416601799428, 0.14124033297412097, 0.1441269579809159, 0.1582608749740757, 0.16147441597422585, 0.17474458296783268, 0.1777311249752529, 0.19144566601607949, 0.1944484999985434, 0.20801537501392886, 0.21102641598554328, 0.2256434159935452, 0.2306106659816578, 0.24182862497400492, 0.24628641596063972, 0.2580419579753652, 0.2611973750172183, 0.2756112079950981, 0.28072974999668077, 0.29147370799910277, 0.295003707986325, 0.3081105829915032, 0.31165141600649804, 0.324874457961414, 0.3295502499677241, 0.3415584579925053, 0.34712120797485113, 0.3581173329730518, 0.3624447910115123, 0.3748007079702802, 0.3796707079745829, 0.39241070800926536, 0.3971877080039121, 0.40816604101564735, 0.41207170800771564, 0.42507374996785074, 0.43016579101094976, 0.4405387499718927, 0.4437878329772502, 0.4572604999993928, 0.46011749998433515, 0.4738107079756446, 0.4770057079731487, 0.4905538749881089, 0.49329508299706504, 0.5072021660162136, 0.5098820409621112, 0.5240569579764269, 0.5271559579996392, 0.5409063749830239, 0.5442324999603443, 0.5576041250023991, 0.561312458012253, 0.574520374997519, 0.577897583018057, 0.5911149159655906, 0.5948194999946281, 0.6077973329811357, 0.6116052080178633, 0.6248347910004668, 0.628857915988192, 0.641447749978397, 0.6452812079805881, 0.658106290968135, 0.6621784999733791, 0.6746740409871563, 0.6783290000166744, 0.6919764999765903, 0.6957167079672217, 0.7081215410144068, 0.7115302910096943, 0.724855332984589, 0.7283506660023704, 0.7413999999989755, 0.7446978749940172, 0.7581520410021767, 0.7615052500041202, 0.7748445409815758, 0.7789443749934435, 0.7914164999965578]"
